msec,force_x,force_y,force_z,force_T_x,force_T_y,force_T_z,foot_loc_x,foot_loc_y,foot_loc_z
1806.999960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.090000,0.000000
1807.999960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.080000,0.000000
1808.999960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.070000,0.000000
1809.999960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.060000,0.000000
1810.999960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.050000,0.000000
1811.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.040000,0.000000
1812.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.030000,0.000000
1813.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.020000,0.000000
1814.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.010000,0.000000
1815.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000
1816.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.990000,0.000000
1817.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.980000,0.000000
1818.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.970000,0.000000
1819.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.960000,0.000000
1820.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.950000,0.000000
1821.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.940000,0.000000
1822.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.930000,0.000000
1823.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.920000,0.000000
1824.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.910000,0.000000
1825.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.900000,0.000000
1826.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.890000,0.000000
1827.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.880000,0.000000
1828.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.870000,0.000000
1829.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.860000,0.000000
1830.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.850000,0.000000
1831.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.840000,0.000000
1832.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.830000,0.000000
1833.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.820000,0.000000
1834.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.810000,0.000000
1835.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.800000,0.000000
1836.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.790000,0.000000
1837.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.780000,0.000000
1838.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.770000,0.000000
1839.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.760000,0.000000
1840.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.750000,0.000000
1841.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.740000,0.000000
1842.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.730000,0.000000
1843.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.720000,0.000000
1844.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.710000,0.000000
1845.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.700000,0.000000
1846.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.690000,0.000000
1847.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.680000,0.000000
1848.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.670000,0.000000
1849.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.660000,0.000000
1850.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.650000,0.000000
1851.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.640000,0.000000
1852.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.630000,0.000000
1853.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.620000,0.000000
1854.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.610000,0.000000
1855.999959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.600000,0.000000
1856.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.590000,0.000000
1857.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.580000,0.000000
1858.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.570000,0.000000
1859.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.560000,0.000000
1860.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.550000,0.000000
1861.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.540000,0.000000
1862.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.530000,0.000000
1863.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.520000,0.000000
1864.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.510000,0.000000
1865.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.500000,0.000000
1866.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.490000,0.000000
1867.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.480000,0.000000
1868.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.470000,0.000000
1869.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.460000,0.000000
1870.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.450000,0.000000
1871.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.440000,0.000000
1872.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.430000,0.000000
1873.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.420000,0.000000
1874.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.410000,0.000000
1875.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.400000,0.000000
1876.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.390000,0.000000
1877.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.380000,0.000000
1878.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.370000,0.000000
1879.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.360000,0.000000
1880.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.350000,0.000000
1881.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.340000,0.000000
1882.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.330000,0.000000
1883.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.320000,0.000000
1884.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.310000,0.000000
1885.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.300000,0.000000
1886.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.290000,0.000000
1887.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.280000,0.000000
1888.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.270000,0.000000
1889.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.260000,0.000000
1890.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.250000,0.000000
1891.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.240000,0.000000
1892.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.230000,0.000000
1893.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.220000,0.000000
1894.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.210000,0.000000
1895.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.200000,0.000000
1896.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.190000,0.000000
1897.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.180000,0.000000
1898.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.170000,0.000000
1899.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.160000,0.000000
1900.999958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.150000,0.000000
1901.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.140000,0.000000
1902.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.130000,0.000000
1903.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.120000,0.000000
1904.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.110000,0.000000
1905.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.100000,0.000000
1906.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.090000,0.000000
1907.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.080000,0.000000
1908.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.070000,0.000000
1909.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.060000,0.000000
1910.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.050000,0.000000
1911.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.040000,0.000000
1912.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.030000,0.000000
1913.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.020000,0.000000
1914.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.010000,0.000000
1915.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,0.000000
1916.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.990000,0.000000
1917.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.980000,0.000000
1918.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.970000,0.000000
1919.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.960000,0.000000
1920.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.950000,0.000000
1921.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.940000,0.000000
1922.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.930000,0.000000
1923.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.920000,0.000000
1924.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.910000,0.000000
1925.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.900000,0.000000
1926.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.890000,0.000000
1927.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.880000,0.000000
1928.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870000,0.000000
1929.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.860000,0.000000
1930.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.850000,0.000000
1931.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.840000,0.000000
1932.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.830000,0.000000
1933.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.820000,0.000000
1934.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.810000,0.000000
1935.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.800000,0.000000
1936.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.790000,0.000000
1937.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.780000,0.000000
1938.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.770000,0.000000
1939.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.760000,0.000000
1940.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.750000,0.000000
1941.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.740000,0.000000
1942.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.730000,0.000000
1943.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.720000,0.000000
1944.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.710000,0.000000
1945.999957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.700000,0.000000
1946.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.690000,0.000000
1947.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.680000,0.000000
1948.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.670000,0.000000
1949.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.660000,0.000000
1950.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.650000,0.000000
1951.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.640000,0.000000
1952.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.630000,0.000000
1953.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.620000,0.000000
1954.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.610000,0.000000
1955.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.600000,0.000000
1956.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.590000,0.000000
1957.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.580000,0.000000
1958.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.570000,0.000000
1959.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.560000,0.000000
1960.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.550000,0.000000
1961.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.540000,0.000000
1962.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.530000,0.000000
1963.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.520000,0.000000
1964.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.510000,0.000000
1965.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.500000,0.000000
1966.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.490000,0.000000
1967.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.480000,0.000000
1968.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.470000,0.000000
1969.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.460000,0.000000
1970.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.450000,0.000000
1971.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.440000,0.000000
1972.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.430000,0.000000
1973.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.420000,0.000000
1974.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.410000,0.000000
1975.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.400000,0.000000
1976.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.390000,0.000000
1977.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.380000,0.000000
1978.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.370000,0.000000
1979.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.360000,0.000000
1980.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.350000,0.000000
1981.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.340000,0.000000
1982.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.330000,0.000000
1983.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.320000,0.000000
1984.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.310000,0.000000
1985.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.300000,0.000000
1986.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.290000,0.000000
1987.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.280000,0.000000
1988.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.270000,0.000000
1989.999956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.260000,0.000000
1990.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.250000,0.000000
1991.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.240000,0.000000
1992.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.230000,0.000000
1993.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.220000,0.000000
1994.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.210000,0.000000
1995.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.200000,0.000000
1996.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.190000,0.000000
1997.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.180000,0.000000
1998.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.170000,0.000000
1999.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.160000,0.000000
2000.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.150000,0.000000
2001.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.140000,0.000000
2002.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.130000,0.000000
2003.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.120000,0.000000
2004.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.110000,0.000000
2005.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.100000,0.000000
2006.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.090000,0.000000
2007.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.080000,0.000000
2008.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.070000,0.000000
2009.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.060000,0.000000
2010.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.050000,0.000000
2011.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.040000,0.000000
2012.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.030000,0.000000
2013.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.020000,0.000000
2014.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.010000,0.000000
2015.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,0.000000
2016.999955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.990000,0.000000
2017.999955,0.038302,-2.011663,0.000129,0.000000,0.000000,0.000000,0.000000,14.980000,0.000000
2018.999955,-0.023097,-12.392092,-0.146383,0.000000,0.000000,0.000000,0.000000,14.970000,0.000000
2019.999955,-0.047212,-12.291051,-0.039804,0.000000,0.000000,0.000000,0.000000,14.960000,0.000000
2020.999955,-0.216781,-12.416674,0.185983,0.000000,0.000000,0.000000,0.000000,14.950000,0.000000
2021.999955,-0.014180,-11.796628,-0.005715,0.000000,0.000000,0.000000,0.000000,14.940000,0.000000
2022.999955,-0.105455,-11.908485,-0.108726,0.000000,0.000000,0.000000,0.000000,14.930000,0.000000
2023.999955,-0.244807,-12.804140,0.068230,0.000000,0.000000,0.000000,0.000000,14.920000,0.000000
2024.999955,0.013364,-11.109065,0.071596,0.000000,0.000000,0.000000,0.000000,14.910000,0.000000
2025.999955,-0.204888,-12.028831,-0.135289,0.000000,0.000000,0.000000,0.000000,14.900000,0.000000
2026.999955,0.115840,-11.544529,0.265288,0.000000,0.000000,0.000000,0.000000,14.890000,0.000000
2027.999955,-0.019746,-11.242701,0.065663,0.000000,0.000000,0.000000,0.000000,14.880000,0.000000
2028.999955,-0.040205,-12.110428,0.172377,0.000000,0.000000,0.000000,0.000000,14.870000,0.000000
2029.999955,-0.029940,-12.114231,0.090737,0.000000,0.000000,0.000000,0.000000,14.860000,0.000000
2030.999955,-0.156366,-11.172215,-0.207387,0.000000,0.000000,0.000000,0.000000,14.850000,0.000000
2031.999955,-0.015108,-11.708679,0.043942,0.000000,0.000000,0.000000,0.000000,14.840000,0.000000
2032.999955,0.270961,-11.727418,-0.115044,0.000000,0.000000,0.000000,0.000000,14.830000,0.000000
2033.999955,0.093476,-11.696072,0.303572,0.000000,0.000000,0.000000,0.000000,14.820000,0.000000
2034.999955,-0.165277,-11.363173,0.048842,0.000000,0.000000,0.000000,0.000000,14.810000,0.000000
2035.999954,-0.028733,-11.996268,-0.255147,0.000000,0.000000,0.000000,0.000000,14.800000,0.000000
2036.999954,-0.334516,-11.180496,-0.045312,0.000000,0.000000,0.000000,0.000000,14.790000,0.000000
2037.999954,-0.044244,-11.206546,-0.125577,0.000000,0.000000,0.000000,0.000000,14.780000,0.000000
2038.999954,-0.024976,-11.613506,-0.035751,0.000000,0.000000,0.000000,0.000000,14.770000,0.000000
2039.999954,0.231624,-11.507139,0.087922,0.000000,0.000000,0.000000,0.000000,14.760000,0.000000
2040.999954,0.039433,-11.759062,0.224709,0.000000,0.000000,0.000000,0.000000,14.750000,0.000000
2041.999954,-0.032120,-11.613201,-0.070921,0.000000,0.000000,0.000000,0.000000,14.740000,0.000000
2042.999954,-0.028553,-11.990857,0.194043,0.000000,0.000000,0.000000,0.000000,14.730000,0.000000
2043.999954,-0.041472,-12.402036,0.027537,0.000000,0.000000,0.000000,0.000000,14.720000,0.000000
2044.999954,0.011147,-11.930492,0.092681,0.000000,0.000000,0.000000,0.000000,14.710000,0.000000
2045.999954,-0.012425,-11.796137,-0.317232,0.000000,0.000000,0.000000,0.000000,14.700000,0.000000
2046.999954,-0.036079,-12.062604,0.212570,0.000000,0.000000,0.000000,0.000000,14.690000,0.000000
2047.999954,-0.145147,-12.372787,0.060087,0.000000,0.000000,0.000000,0.000000,14.680000,0.000000
2048.999954,0.001841,-11.830389,-0.207823,0.000000,0.000000,0.000000,0.000000,14.670000,0.000000
2049.999954,0.114398,-12.676906,0.121122,0.000000,0.000000,0.000000,0.000000,14.660000,0.000000
2050.999954,-0.122260,-12.966675,0.100239,0.000000,0.000000,0.000000,0.000000,14.650000,0.000000
2051.999954,0.077907,-13.337070,0.095214,0.000000,0.000000,0.000000,0.000000,14.640000,0.000000
2052.999954,0.227576,-13.458511,-0.349952,0.000000,0.000000,0.000000,0.000000,14.630000,0.000000
2053.999954,-0.357794,-12.486138,0.075139,0.000000,0.000000,0.000000,0.000000,14.620000,0.000000
2054.999954,0.059660,-12.999065,-0.126541,0.000000,0.000000,0.000000,0.000000,14.610000,0.000000
2055.999954,-0.267155,-12.539768,0.084521,0.000000,0.000000,0.000000,0.000000,14.600000,0.000000
2056.999954,-0.130711,-13.191172,-0.159182,0.000000,0.000000,0.000000,0.000000,14.590000,0.000000
2057.999954,0.173594,-13.030499,0.154903,0.000000,0.000000,0.000000,0.000000,14.580000,0.000000
2058.999954,-0.107277,-12.407468,0.099081,0.000000,0.000000,0.000000,0.000000,14.570000,0.000000
2059.999954,0.031750,-12.957916,0.161374,0.000000,0.000000,0.000000,0.000000,14.560000,0.000000
2060.999954,-0.175903,-12.469456,0.238311,0.000000,0.000000,0.000000,0.000000,14.550000,0.000000
2061.999954,-0.143931,-12.262938,-0.026410,0.000000,0.000000,0.000000,0.000000,14.540000,0.000000
2062.999954,0.236914,-12.553350,0.112690,0.000000,0.000000,0.000000,0.000000,14.530000,0.000000
2063.999954,-0.077286,-12.782045,0.096357,0.000000,0.000000,0.000000,0.000000,14.520000,0.000000
2064.999954,0.042434,-13.022942,-0.048500,0.000000,0.000000,0.000000,0.000000,14.510000,0.000000
2065.999954,-0.127509,-11.867286,-0.211140,0.000000,0.000000,0.000000,0.000000,14.500000,0.000000
2066.999954,0.149298,-13.273271,0.277589,0.000000,0.000000,0.000000,0.000000,14.490000,0.000000
2067.999954,0.284284,-12.159710,-0.307594,0.000000,0.000000,0.000000,0.000000,14.480000,0.000000
2068.999954,-0.226627,-11.955647,0.122702,0.000000,0.000000,0.000000,0.000000,14.470000,0.000000
2069.999954,-0.121746,-12.452782,0.146617,0.000000,0.000000,0.000000,0.000000,14.460000,0.000000
2070.999954,-0.134972,-12.441447,-0.184397,0.000000,0.000000,0.000000,0.000000,14.450000,0.000000
2071.999954,-0.021924,-11.591923,-0.251770,0.000000,0.000000,0.000000,0.000000,14.440000,0.000000
2072.999954,-0.022078,-12.774215,0.014735,0.000000,0.000000,0.000000,0.000000,14.430000,0.000000
2073.999954,-0.131032,-12.020183,0.222112,0.000000,0.000000,0.000000,0.000000,14.420000,0.000000
2074.999954,0.144948,-12.847086,-0.004875,0.000000,0.000000,0.000000,0.000000,14.410000,0.000000
2075.999954,0.020085,-13.016710,0.060605,0.000000,0.000000,0.000000,0.000000,14.400000,0.000000
2076.999954,0.026970,-12.573959,0.012007,0.000000,0.000000,0.000000,0.000000,14.390000,0.000000
