% TRY3: sc black foot from soil surface 1cm down (in 10000ms), then 5mm up (in 5000ms) then down 2.5cm (in 25000ms), then up 5mm (in 5000ms), and finally up 4cm (in 1000ms)
% Created on:04.05.2011 - 14:12
% Control Thread cycle time: 40 msec
% log cycle time: 40 msec
% Joint angles in [rad], force in [N], and torque in [Nm]

% msec; Joint0; Joint1; Joint2; Joint3; Joint4; Joint5; Joint6; Fx; Fy; Fz; Tx; Ty; Tz; FTStatus; RTDSeq; FTSeq; Marker; currentPointID; X; Y; Z; Rx; Ry; Rz
52622; -0.00981748; 0.0664272; 0.660794; 1.67554; 1.64628; 0.917499; 1.37743; 3.518951; 0.539502; 4.061401; -0.163166; -0.364615; 0.005197; 0; 1; 7463980; 0; 10; -239.111; -338.136; 583.378; 151.447; 89.7564; 61.1166
52653; -0.00955427; 0.0665957; 0.660864; 1.67553; 1.64626; 0.917226; 1.37743; 3.493808; 0.568826; 4.068637; -0.164133; -0.365559; 0.005200; 0; 1; 7464267; 0; 10; -239.093; -338.214; 583.334; 150.101; 89.7497; 59.774
52716; -0.00927528; 0.0667378; 0.66095; 1.67551; 1.64625; 0.917208; 1.37743; 3.497945; 0.546886; 4.061277; -0.163518; -0.365115; 0.005201; 0; 1; 7464553; 0; 10; -239.013; -338.3; 583.308; 148.721; 89.7466; 58.4139
52747; -0.00908051; 0.0668115; 0.661105; 1.6755; 1.64624; 0.917123; 1.37743; 3.502198; 0.568804; 4.060992; -0.164135; -0.365154; 0.005199; 0; 1; 7464842; 0; 10; -238.93; -338.38; 583.294; 148.137; 89.7444; 57.8458
52778; -0.00895417; 0.0668957; 0.661201; 1.67547; 1.64623; 0.916878; 1.37743; 3.518976; 0.563860; 4.076337; -0.163751; -0.364854; 0.005328; 0; 1; 7465128; 0; 10; -238.922; -338.431; 583.279; 147.713; 89.7414; 57.421
52825; -0.00891206; 0.0670378; 0.661281; 1.67541; 1.64622; 0.916844; 1.37742; 3.493808; 0.568826; 4.068637; -0.164133; -0.365559; 0.005200; 0; 1; 7465414; 0; 10; -238.929; -338.46; 583.266; 146.775; 89.7402; 56.488
52872; -0.00888047; 0.0670694; 0.661311; 1.67533; 1.6462; 0.916605; 1.37742; 3.514737; 0.556572; 4.068772; -0.163620; -0.364680; 0.005329; 0; 1; 7465701; 0; 10; -238.96; -338.475; 583.278; 147.273; 89.7409; 56.9759
52903; -0.00873308; 0.0671063; 0.661326; 1.67522; 1.64617; 0.916321; 1.37742; 3.502215; 0.583451; 4.060858; -0.164400; -0.365147; 0.005199; 0; 1; 7465990; 0; 10; -238.968; -338.515; 583.3; 148.096; 89.7428; 57.7921
52950; -0.00852252; 0.0672063; 0.661357; 1.67479; 1.64613; 0.916224; 1.37731; 3.514747; 0.546781; 4.076482; -0.163515; -0.364810; 0.005197; 0; 1; 7466276; 0; 10; -238.952; -338.579; 583.431; 151.023; 89.7646; 60.7271
52981; -0.00844882; 0.0673326; 0.661377; 1.67475; 1.64612; 0.915985; 1.37723; 3.493769; 0.539598; 4.069089; -0.163164; -0.365577; 0.005202; 0; 1; 7466564; 0; 10; -238.998; -338.602; 583.408; 151.054; 89.7627; 60.7499
53028; -0.00838039; 0.0675327; 0.661422; 1.67458; 1.6461; 0.915951; 1.37718; 3.497987; 0.576132; 4.068541; -0.164266; -0.365226; 0.005199; 0; 1; 7466851; 0; 10; -239.029; -338.63; 583.421; 150.4; 89.7668; 60.1003
53060; -0.00831722; 0.0675853; 0.661487; 1.67452; 1.64609; 0.915666; 1.37715; 3.514753; 0.561459; 4.061101; -0.163783; -0.364551; 0.005197; 0; 1; 7467136; 0; 10; -239.051; -338.66; 583.421; 151.052; 89.7665; 60.7435
53106; -0.00812771; 0.0676485; 0.661542; 1.67446; 1.64606; 0.915387; 1.37713; 3.485390; 0.554231; 4.061167; -0.163871; -0.365718; 0.005202; 0; 1; 7467423; 0; 10; -239.036; -338.718; 583.417; 151.513; 89.7655; 61.2026
53138; -0.00812771; 0.0676485; 0.661542; 1.67446; 1.64606; 0.915387; 1.37713; 3.514747; 0.546781; 4.076482; -0.163515; -0.364810; 0.005197; 0; 1; 7467711; 0; 10; -239.036; -338.718; 583.417; 151.513; 89.7655; 61.2026
53185; -0.00800138; 0.0678801; 0.661582; 1.67438; 1.64604; 0.915376; 1.37713; 3.506413; 0.561494; 4.061158; -0.163783; -0.365211; 0.005199; 0; 1; 7467997; 0; 10; -239.05; -338.758; 583.389; 149.397; 89.7625; 59.0957
53216; -0.00788557; 0.068017; 0.661618; 1.67437; 1.64601; 0.915091; 1.37712; 3.523212; 0.561372; 4.068647; -0.164002; -0.364777; 0.005194; 0; 1; 7468284; 0; 10; -239.085; -338.793; 583.349; 148.801; 89.7563; 58.4932
53263; -0.00785925; 0.0681696; 0.661693; 1.67435; 1.64594; 0.914818; 1.37711; 3.489555; 0.546908; 4.068922; -0.163517; -0.365520; 0.005202; 0; 1; 7468571; 0; 10; -239.139; -338.816; 583.302; 148.441; 89.7492; 58.1237
53294; -0.00784872; 0.0684012; 0.661783; 1.67434; 1.64572; 0.914818; 1.37711; 3.489555; 0.546908; 4.068922; -0.163517; -0.365520; 0.005202; 0; 1; 7468571; 0; 10; -239.165; -338.838; 583.226; 148.501; 89.7392; 58.191
53341; -0.00783819; 0.0684539; 0.661864; 1.67433; 1.64538; 0.914534; 1.3771; 3.493750; 0.568861; 4.068693; -0.163913; -0.365181; 0.005201; 0; 1; 7468858; 0; 10; -239.189; -338.857; 583.163; 152.325; 89.7286; 62.0077
53388; -0.0078224; 0.0685065; 0.662039; 1.67431; 1.64522; 0.914238; 1.3771; 3.514789; 0.546843; 4.061363; -0.163299; -0.364941; 0.005198; 0; 1; 7469146; 0; 10; -239.186; -338.899; 583.132; 153.772; 89.7223; 63.4506
53419; -0.00773291; 0.0686697; 0.662165; 1.67427; 1.64494; 0.914204; 1.37709; 3.493808; 0.568826; 4.068637; -0.164133; -0.365559; 0.005200; 0; 1; 7469462; 0; 10; -239.159; -338.948; 583.071; 155.272; 89.7133; 64.9627
53466; -0.00764868; 0.068875; 0.66227; 1.67411; 1.64475; 0.913919; 1.37709; 3.527341; 0.549240; 4.061294; -0.163269; -0.364332; 0.005328; 0; 1; 7469746; 0; 10; -239.204; -338.994; 583.052; 156.05; 89.7094; 65.7373
53497; -0.00759604; 0.0689013; 0.662336; 1.67384; 1.64434; 0.913629; 1.37709; 3.497995; 0.576084; 4.076073; -0.164484; -0.365350; 0.005198; 0; 1; 7470033; 0; 10; -239.223; -339.025; 583.086; 161.578; 89.7076; 71.259
53544; -0.00751182; 0.0689119; 0.662416; 1.67373; 1.64417; 0.913623; 1.37708; 3.493833; 0.554240; 4.053651; -0.163653; -0.365697; 0.005201; 0; 1; 7470321; 0; 10; -239.172; -339.064; 583.102; 163.799; 89.7074; 73.4905
53591; -0.00734863; 0.0689329; 0.662522; 1.67363; 1.64413; 0.913367; 1.37708; 3.497987; 0.576132; 4.068541; -0.164266; -0.365226; 0.005199; 0; 1; 7470608; 0; 10; -239.134; -339.128; 583.124; 164.742; 89.708; 74.4338
53622; -0.00726441; 0.0689855; 0.662557; 1.67358; 1.64409; 0.913077; 1.37706; 3.514772; 0.532196; 4.061496; -0.163034; -0.364948; 0.005198; 0; 1; 7470895; 0; 10; -239.159; -339.156; 583.119; 165.133; 89.7058; 74.8154
53653; -0.00711175; 0.0691593; 0.662577; 1.67351; 1.64406; 0.913065; 1.37706; 3.493789; 0.563921; 4.068592; -0.164192; -0.365560; 0.005331; 0; 1; 7471181; 0; 10; -239.154; -339.198; 583.1; 164.04; 89.7052; 73.7325
53716; -0.00690119; 0.0693067; 0.662597; 1.67338; 1.64401; 0.912821; 1.37706; 3.506413; 0.561494; 4.061158; -0.163783; -0.365211; 0.005199; 0; 1; 7471469; 0; 10; -239.164; -339.255; 583.098; 163.897; 89.7045; 73.5889
53747; -0.00668536; 0.069354; 0.662662; 1.67328; 1.64396; 0.91253; 1.37705; 3.510527; 0.554158; 4.076500; -0.163427; -0.364758; 0.005199; 0; 1; 7471756; 0; 10; -239.134; -339.322; 583.109; 164.706; 89.7039; 74.3973
53778; -0.00650638; 0.0693751; 0.662753; 1.67315; 1.64393; 0.912525; 1.37705; 3.468630; 0.583582; 4.053227; -0.164621; -0.366134; 0.005204; 0; 1; 7472043; 0; 10; -239.056; -339.387; 583.152; 165.685; 89.7089; 75.3921
53825; -0.00640636; 0.0693909; 0.662979; 1.6731; 1.64387; 0.912268; 1.37705; 3.531530; 0.546756; 4.068908; -0.163297; -0.364129; 0.005195; 0; 1; 7472330; 0; 10; -238.993; -339.46; 583.155; 166.431; 89.7069; 76.1425
53872; -0.00637478; 0.0694646; 0.663144; 1.67302; 1.6438; 0.911978; 1.37704; 3.510585; 0.554122; 4.076444; -0.163647; -0.365137; 0.005198; 0; 1; 7472617; 0; 10; -238.998; -339.505; 583.152; 167.075; 89.7046; 76.7819
53903; -0.00636952; 0.0696751; 0.66321; 1.67292; 1.64371; 0.911967; 1.37704; 3.502167; 0.539528; 4.068975; -0.163385; -0.365296; 0.005200; 0; 1; 7472904; 0; 10; -239.039; -339.522; 583.13; 166.226; 89.7034; 75.9372
53935; -0.00636425; 0.0697488; 0.663225; 1.67291; 1.64367; 0.911876; 1.37704; 3.514764; 0.561429; 4.076349; -0.163779; -0.364804; 0.005197; 0; 1; 7473192; 0; 10; -239.067; -339.527; 583.108; 165.947; 89.7003; 75.6538
53981; -0.00635372; 0.0697857; 0.663235; 1.6729; 1.64363; 0.911665; 1.37703; 3.485409; 0.559136; 4.061213; -0.163812; -0.365718; 0.005071; 0; 1; 7473478; 0; 10; -239.106; -339.531; 583.093; 166.176; 89.6973; 75.8729
54028; -0.0063432; 0.0698383; 0.66325; 1.67288; 1.64361; 0.911654; 1.37703; 3.502151; 0.568809; 4.076296; -0.163911; -0.365028; 0.005200; 0; 1; 7473765; 0; 10; -239.114; -339.537; 583.084; 165.919; 89.6964; 75.6171
54075; -0.00625897; 0.0698962; 0.663265; 1.67286; 1.6436; 0.911307; 1.37702; 3.510558; 0.539506; 4.061330; -0.163386; -0.364891; 0.005198; 0; 1; 7474055; 0; 10; -239.156; -339.56; 583.065; 165.846; 89.6926; 75.5304
54106; -0.00602209; 0.0699278; 0.66328; 1.67283; 1.64359; 0.911272; 1.37701; 3.489596; 0.576154; 4.076187; -0.164264; -0.365631; 0.005201; 0; 1; 7474347; 0; 10; -239.087; -339.621; 583.066; 165.935; 89.6929; 75.6315
54153; -0.00602209; 0.0699278; 0.66328; 1.67283; 1.64359; 0.911272; 1.37701; 3.506396; 0.546847; 4.061292; -0.163519; -0.365217; 0.005199; 0; 1; 7474632; 0; 10; -239.087; -339.621; 583.066; 165.935; 89.6929; 75.6315
54185; -0.00590101; 0.0699541; 0.6633; 1.67273; 1.64359; 0.911011; 1.377; 3.518924; 0.563829; 4.076208; -0.163970; -0.364471; 0.005328; 0; 1; 7474923; 0; 10; -239.095; -339.656; 583.09; 166.577; 89.6945; 76.267
54231; -0.0056694; 0.0701436; 0.663431; 1.67266; 1.64358; 0.910726; 1.37696; 3.477017; 0.539716; 4.046296; -0.163170; -0.366137; 0.005205; 0; 1; 7475216; 0; 10; -239.077; -339.74; 583.066; 165.722; 89.6931; 75.4161
54278; -0.00540093; 0.0702437; 0.663516; 1.67264; 1.64358; 0.910459; 1.37687; 3.514762; 0.571171; 4.076170; -0.164103; -0.364798; 0.005328; 0; 1; 7475501; 0; 10; -239.031; -339.823; 583.041; 165.894; 89.6912; 75.5932
54294; -0.00540093; 0.0702437; 0.663516; 1.67264; 1.64358; 0.910459; 1.37687; 3.497997; 0.546917; 4.061406; -0.163299; -0.365499; 0.005201; 0; 1; 7475792; 0; 10; -239.031; -339.823; 583.041; 165.894; 89.6912; 75.5932
54341; -0.0051272; 0.0703805; 0.663591; 1.67261; 1.64358; 0.910168; 1.37684; 3.498067; 0.561595; 4.061402; -0.163343; -0.365875; 0.005202; 0; 1; 7476082; 0; 10; -239.002; -339.905; 583.014; 165.131; 89.6881; 74.8346
54388; -0.00501139; 0.0704858; 0.663732; 1.67255; 1.64358; 0.910157; 1.37683; 3.506390; 0.546913; 4.061477; -0.163078; -0.365222; 0.005200; 0; 1; 7476368; 0; 10; -238.949; -339.964; 583.013; 164.494; 89.6897; 74.2116
54419; -0.0049956; 0.0705753; 0.663882; 1.67243; 1.64358; 0.909895; 1.37683; 3.514861; 0.566421; 4.030723; -0.163731; -0.364807; 0.005066; 0; 1; 7476655; 0; 10; -238.968; -340.003; 583.032; 164.468; 89.6916; 74.1793
54466; -0.00497454; 0.0706385; 0.664013; 1.67211; 1.64358; 0.909651; 1.37682; 3.519025; 0.554114; 4.061212; -0.163651; -0.364986; 0.005196; 0; 1; 7476943; 0; 10; -238.992; -340.041; 583.132; 166.112; 89.7032; 75.8174
54497; -0.00493243; 0.0707595; 0.664058; 1.67194; 1.64357; 0.909639; 1.37682; 3.514786; 0.546825; 4.053647; -0.163520; -0.364812; 0.005197; 0; 1; 7477230; 0; 10; -239.007; -340.064; 583.169; 166.058; 89.7093; 75.7674
54544; -0.00486399; 0.0709438; 0.664118; 1.67177; 1.64357; 0.909355; 1.37681; 3.497902; 0.551791; 4.045945; -0.163683; -0.364479; 0.005069; 0; 1; 7477516; 0; 10; -239.071; -340.096; 583.18; 165.454; 89.7115; 75.1544
54591; -0.00467975; 0.0710649; 0.664164; 1.67157; 1.64357; 0.90907; 1.3768; 3.498135; 0.561611; 3.984864; -0.164241; -0.365365; 0.005199; 0; 1; 7477805; 0; 10; -239.086; -340.153; 583.221; 165.829; 89.7164; 75.526
54622; -0.00451657; 0.0710964; 0.664179; 1.67153; 1.64357; 0.909059; 1.3768; 3.489901; 0.561624; 3.977278; -0.164463; -0.366658; 0.005199; 0; 1; 7478090; 0; 10; -239.038; -340.196; 583.229; 165.763; 89.7177; 75.4693
54669; -0.00432706; 0.0711596; 0.664194; 1.67151; 1.64357; 0.908768; 1.37679; 3.548612; 0.518093; 3.856822; -0.160837; -0.363500; 0.005201; 0; 1; 7478378; 0; 10; -239.036; -340.244; 583.21; 165.453; 89.7146; 75.1547
54700; -0.00410071; 0.0713228; 0.664209; 1.6715; 1.64357; 0.908512; 1.37679; 3.548612; 0.518093; 3.856822; -0.160837; -0.363500; 0.005201; 0; 1; 7478378; 0; 10; -239.044; -340.302; 583.167; 163.886; 89.7099; 73.5881
54747; -0.00390067; 0.0714123; 0.664219; 1.67149; 1.64357; 0.908507; 1.37678; 3.556882; 0.465471; 3.653501; -0.155145; -0.361034; 0.005484; 0; 1; 7478666; 0; 10; -238.999; -340.352; 583.15; 163.098; 89.7091; 72.8113
54778; -0.00377433; 0.0714702; 0.664234; 1.67149; 1.64357; 0.908233; 1.37678; 3.483034; 0.408164; 3.405336; -0.150633; -0.373916; 0.006296; 0; 1; 7478952; 0; 10; -239.014; -340.385; 583.129; 162.695; 89.7055; 72.4012
54825; -0.00372696; 0.071486; 0.664269; 1.67148; 1.64357; 0.907949; 1.37677; 3.616215; 0.369417; 3.200222; -0.146960; -0.359243; 0.005764; 0; 1; 7479239; 0; 10; -239.038; -340.404; 583.12; 162.89; 89.703; 72.5849
54856; -0.00371643; 0.0715018; 0.66437; 1.67146; 1.64357; 0.907943; 1.37677; 3.728352; 0.328162; 3.086623; -0.143076; -0.346213; 0.005499; 0; 1; 7479526; 0; 10; -239.007; -340.428; 583.124; 162.85; 89.7036; 72.5504
54903; -0.00368484; 0.0715281; 0.6645; 1.67143; 1.64357; 0.907698; 1.37676; 3.600136; 0.360178; 2.933955; -0.147141; -0.361860; 0.006029; 0; 1; 7479814; 0; 10; -239.002; -340.465; 583.124; 163.008; 89.7027; 72.7047
54934; -0.0036322; 0.071607; 0.664736; 1.67121; 1.64357; 0.907414; 1.37675; 3.679903; 0.353171; 2.613915; -0.146860; -0.355249; 0.005624; 0; 1; 7480098; 0; 10; -238.985; -340.532; 583.187; 163.872; 89.71; 73.5682
54981; -0.00353219; 0.0718334; 0.664952; 1.6711; 1.64357; 0.907397; 1.37674; 3.681627; 0.551402; 2.101999; -0.169885; -0.356901; 0.004495; 0; 1; 7480386; 0; 10; -238.95; -340.605; 583.18; 162.204; 89.7122; 71.9171
55028; -0.00341638; 0.0719387; 0.665012; 1.67104; 1.64357; 0.907158; 1.37673; 3.533889; 0.630236; 1.452935; -0.178793; -0.376593; 0.004749; 0; 1; 7480673; 0; 10; -238.963; -340.646; 583.169; 161.689; 89.7109; 71.3984
55059; -0.00339532; 0.071965; 0.665098; 1.67101; 1.64357; 0.906845; 1.37672; 3.655673; 0.642726; 0.949149; -0.180299; -0.366298; 0.004202; 0; 1; 7480962; 0; 10; -238.989; -340.67; 583.166; 161.917; 89.7091; 71.6151
55106; -0.00338479; 0.0720176; 0.665133; 1.67099; 1.64357; 0.906833; 1.37671; 3.892889; 0.625789; 0.605723; -0.177049; -0.340336; 0.004052; 0; 1; 7481250; 0; 10; -238.991; -340.681; 583.16; 161.559; 89.7091; 71.2588
55138; -0.00338479; 0.0720176; 0.665133; 1.67099; 1.64357; 0.906833; 1.37671; 3.947138; 0.599344; 0.438846; -0.174547; -0.334831; 0.004185; 0; 1; 7481535; 0; 10; -238.991; -340.681; 583.16; 161.559; 89.7091; 71.2588
55184; -0.00335847; 0.0723124; 0.665173; 1.67094; 1.64356; 0.906327; 1.37667; 4.121703; 0.545776; 0.371247; -0.168816; -0.316872; 0.004048; 0; 1; 7481823; 0; 10; -239.139; -340.696; 583.092; 159.637; 89.7013; 69.3121
55231; -0.00328478; 0.0724809; 0.665228; 1.67087; 1.64356; 0.906293; 1.37659; 4.423655; 0.363723; 0.551870; -0.148286; -0.281116; 0.004472; 0; 1; 7482108; 0; 10; -239.153; -340.726; 583.081; 159.098; 89.7029; 68.7785
55278; -0.00304263; 0.0725914; 0.665369; 1.67065; 1.64356; 0.906008; 1.37654; 4.344837; 0.400166; 0.566256; -0.152029; -0.289870; 0.004470; 0; 1; 7482395; 0; 10; -239.112; -340.818; 583.13; 159.935; 89.7099; 69.6208
55309; -0.00304263; 0.0725914; 0.665369; 1.67065; 1.64356; 0.906008; 1.37654; 4.223168; 0.691342; -0.313249; -0.183499; -0.307811; 0.003594; 0; 1; 7482683; 0; 10; -239.112; -340.818; 583.13; 159.935; 89.7099; 69.6208
55341; -0.00263203; 0.0728336; 0.665444; 1.67033; 1.64355; 0.905655; 1.37649; 4.230161; 1.013401; -1.302601; -0.219226; -0.309137; 0.002425; 0; 1; 7482970; 0; 10; -239.091; -340.938; 583.185; 160.187; 89.7185; 69.8798
55388; -0.0023583; 0.0729546; 0.66558; 1.67006; 1.64355; 0.905644; 1.37644; 3.775372; 1.372872; -1.885421; -0.257525; -0.359816; 0.002099; 0; 1; 7483258; 0; 10; -239.001; -341.038; 583.262; 161.117; 89.7307; 70.8325
55434; -0.00233198; 0.0731547; 0.66569; 1.66998; 1.64355; 0.905393; 1.37639; 3.772101; 1.501458; -2.302178; -0.270595; -0.359631; 0.002323; 0; 1; 7483578; 0; 10; -239.057; -341.069; 583.237; 160.031; 89.729; 69.7401
55466; -0.00230566; 0.0732863; 0.665851; 1.66989; 1.64355; 0.905126; 1.37634; 4.121241; 1.395001; -2.749677; -0.258764; -0.320449; 0.002451; 0; 1; 7483866; 0; 10; -239.08; -341.111; 583.237; 159.919; 89.7299; 69.6234
55497; -0.00220564; 0.0733389; 0.665866; 1.66981; 1.64354; 0.905103; 1.3763; 4.126201; 1.508679; -3.029048; -0.271316; -0.319980; 0.001883; 0; 1; 7484153; 0; 10; -239.064; -341.14; 583.252; 160.354; 89.733; 70.0637
55544; -0.00205298; 0.0733652; 0.665876; 1.6698; 1.64354; 0.904836; 1.37627; 3.952647; 1.510170; -3.407607; -0.270974; -0.340476; 0.001909; 0; 1; 7484439; 0; 10; -239.061; -341.178; 583.24; 160.701; 89.7308; 70.4048
55575; -0.00201614; 0.0734284; 0.665891; 1.66979; 1.64354; 0.904551; 1.37625; 4.272033; 1.371677; -3.503732; -0.256804; -0.304491; 0.002309; 0; 1; 7484725; 0; 10; -239.11; -341.19; 583.219; 160.575; 89.7274; 70.2659
55622; -0.00195823; 0.0735337; 0.665901; 1.66978; 1.64354; 0.904551; 1.37624; 4.375174; 1.214503; -3.406280; -0.239974; -0.292652; 0.002877; 0; 1; 7485013; 0; 10; -239.116; -341.206; 583.196; 159.536; 89.7258; 69.2307
55669; -0.00191612; 0.0736021; 0.665906; 1.66978; 1.64353; 0.904454; 1.37623; 4.453585; 1.033741; -3.467091; -0.219955; -0.283613; 0.003724; 0; 1; 7485300; 0; 10; -239.136; -341.217; 583.178; 159.062; 89.7237; 68.754
55716; -0.0017424; 0.0736758; 0.665916; 1.66977; 1.64353; 0.904221; 1.37622; 4.503511; 0.923273; -3.698183; -0.207489; -0.278194; 0.004023; 0; 1; 7485587; 0; 10; -239.134; -341.261; 583.157; 158.629; 89.7205; 68.3186
55747; -0.00149499; 0.0737443; 0.665926; 1.66976; 1.64353; 0.904198; 1.3762; 4.097352; 0.915724; -4.021410; -0.207705; -0.324514; 0.004340; 0; 1; 7485874; 0; 10; -239.07; -341.323; 583.143; 158.245; 89.7196; 67.9478
55778; -0.00132128; 0.0738443; 0.665936; 1.66974; 1.64352; 0.903953; 1.37617; 3.886299; 0.857228; -4.419558; -0.200620; -0.349213; 0.004656; 0; 1; 7486169; 0; 10; -239.077; -341.366; 583.116; 157.754; 89.716; 67.4538
55825; -0.00125811; 0.0738864; 0.665951; 1.66971; 1.64351; 0.903652; 1.37614; 4.168667; 0.803689; -4.670936; -0.194264; -0.316231; 0.004511; 0; 1; 7486456; 0; 10; -239.115; -341.385; 583.107; 158.134; 89.7141; 67.8208
55856; -0.001216; 0.0739074; 0.665977; 1.66963; 1.64351; 0.903612; 1.37611; 4.231431; 1.003348; -4.719168; -0.216486; -0.308072; 0.003508; 0; 1; 7486743; 0; 10; -239.108; -341.402; 583.131; 158.794; 89.7178; 68.4828
55903; -0.00114757; 0.0739338; 0.666047; 1.66951; 1.64349; 0.903384; 1.37609; 4.356685; 1.200599; -4.889660; -0.238323; -0.293332; 0.002762; 0; 1; 7487028; 0; 10; -239.113; -341.435; 583.164; 159.835; 89.7213; 69.5183
55950; -0.00106334; 0.0739969; 0.666197; 1.66927; 1.64338; 0.903088; 1.37608; 4.083317; 1.389757; -5.009999; -0.258968; -0.323216; 0.002336; 0; 1; 7487315; 0; 10; -239.109; -341.492; 583.22; 162.055; 89.7262; 71.7355
55981; -0.00105281; 0.0740864; 0.666559; 1.66922; 1.64325; 0.903077; 1.37607; 3.406675; 1.299047; -5.181207; -0.247865; -0.398850; 0.003254; 0; 1; 7487602; 0; 10; -239.009; -341.574; 583.208; 162.746; 89.7242; 72.448
56028; -0.00104755; 0.0741233; 0.666845; 1.66919; 1.64315; 0.902827; 1.37606; 3.190958; 1.170625; -5.576584; -0.233925; -0.421687; 0.003726; 0; 1; 7487889; 0; 10; -238.961; -341.637; 583.197; 163.687; 89.7206; 73.3924
56059; -0.00104228; 0.0741549; 0.666986; 1.66915; 1.64307; 0.902531; 1.37605; 3.262034; 1.105962; -5.893725; -0.226644; -0.414686; 0.003742; 0; 1; 7488176; 0; 10; -238.97; -341.67; 583.188; 164.639; 89.7169; 74.3373
56106; -0.00102649; 0.074197; 0.667041; 1.66908; 1.64304; 0.902531; 1.37604; 3.220748; 1.120601; -5.993408; -0.229354; -0.419357; 0.003739; 0; 1; 7488464; 0; 10; -238.96; -341.687; 583.2; 165.04; 89.7185; 74.7421
56153; -0.000994908; 0.0743496; 0.667056; 1.66904; 1.64301; 0.902269; 1.37603; 3.220748; 1.120601; -5.993408; -0.229354; -0.419357; 0.003739; 0; 1; 7488464; 0; 10; -239.033; -341.698; 583.167; 164.108; 89.7147; 73.7979
56184; -0.000836986; 0.0745707; 0.667091; 1.66884; 1.643; 0.901996; 1.37601; 3.739308; 0.976547; -6.045183; -0.213680; -0.361078; 0.003854; 0; 1; 7488750; 0; 10; -239.085; -341.746; 583.18; 163.571; 89.7175; 73.2568
56216; -0.000731705; 0.0746865; 0.667137; 1.66868; 1.64298; 0.901979; 1.37599; 4.009068; 1.059646; -6.037044; -0.223420; -0.329100; 0.003656; 0; 1; 7489038; 0; 10; -239.077; -341.784; 583.211; 163.754; 89.7229; 73.4467
56278; -0.000715913; 0.0748918; 0.667287; 1.66861; 1.64296; 0.901717; 1.37597; 3.889545; 1.312997; -6.093560; -0.251615; -0.343246; 0.003183; 0; 1; 7489324; 0; 10; -239.126; -341.821; 583.182; 162.462; 89.7204; 72.1498
56309; -0.000668536; 0.0750287; 0.667488; 1.66849; 1.64295; 0.901438; 1.37594; 4.138559; 1.211158; -6.251208; -0.240545; -0.315242; 0.003583; 0; 1; 7489612; 0; 10; -239.133; -341.878; 583.189; 162.219; 89.7216; 71.9051
56341; -0.000536934; 0.0751287; 0.667558; 1.66827; 1.64294; 0.901427; 1.37593; 4.097056; 1.240669; -6.342898; -0.241976; -0.318526; 0.003586; 0; 1; 7489898; 0; 10; -239.105; -341.928; 583.249; 162.78; 89.7303; 72.4768
56388; -0.000352692; 0.0753235; 0.667578; 1.66817; 1.64294; 0.901148; 1.37591; 3.753537; 1.528459; -6.399196; -0.275055; -0.358037; 0.002994; 0; 1; 7490189; 0; 10; -239.142; -341.978; 583.23; 161.627; 89.7289; 71.3197
56419; -0.000163186; 0.0754445; 0.667593; 1.66815; 1.64294; 0.900869; 1.37588; 3.874027; 1.501932; -6.643023; -0.272346; -0.343329; 0.003516; 0; 1; 7490479; 0; 10; -239.154; -342.027; 583.2; 160.959; 89.7253; 70.6473
56466; 2.10563e-05; 0.0754603; 0.667609; 1.66814; 1.64293; 0.900857; 1.37584; 4.022987; 1.285025; -6.732642; -0.247046; -0.326340; 0.003977; 0; 1; 7490768; 0; 10; -239.093; -342.074; 583.199; 161.382; 89.726; 71.0807
56497; 2.10563e-05; 0.0754603; 0.667609; 1.66814; 1.64293; 0.900857; 1.37584; 3.624671; 1.257830; -6.780433; -0.243910; -0.372015; 0.004039; 0; 1; 7491053; 0; 10; -239.093; -342.074; 583.199; 161.382; 89.726; 71.0807
56544; 3.68484e-05; 0.0754709; 0.667619; 1.66814; 1.64293; 0.900556; 1.37581; 3.674403; 1.190221; -6.792925; -0.236588; -0.366760; 0.003925; 0; 1; 7491341; 0; 10; -239.138; -342.08; 583.188; 161.94; 89.7233; 71.624
56591; 7.36969e-05; 0.0754814; 0.667669; 1.66813; 1.64292; 0.900277; 1.37578; 4.122204; 1.077624; -6.800056; -0.224706; -0.314795; 0.003774; 0; 1; 7491628; 0; 10; -239.158; -342.1; 583.18; 162.493; 89.7212; 72.1662
56622; 0.000126338; 0.0754919; 0.667714; 1.66812; 1.64292; 0.900271; 1.37575; 4.084520; 1.036610; -6.706610; -0.220563; -0.318572; 0.003924; 0; 1; 7491914; 0; 10; -239.129; -342.122; 583.18; 162.81; 89.7218; 72.4879
56669; 0.000173714; 0.075513; 0.667734; 1.66812; 1.64291; 0.900186; 1.37572; 3.952076; 1.023080; -6.856432; -0.218361; -0.334628; 0.003949; 0; 1; 7492201; 0; 10; -239.126; -342.138; 583.174; 162.953; 89.721; 72.6306
56716; 0.000210563; 0.0758025; 0.667779; 1.66808; 1.64288; 0.899901; 1.37568; 4.246475; 0.923181; -6.908369; -0.208113; -0.300564; 0.004077; 0; 1; 7492489; 0; 10; -239.229; -342.157; 583.106; 160.923; 89.7145; 70.589
56747; 0.000210563; 0.0758025; 0.667779; 1.66808; 1.64288; 0.899901; 1.37568; 4.477947; 0.690291; -6.634081; -0.184441; -0.275023; 0.004517; 0; 1; 7492775; 0; 10; -239.229; -342.157; 583.106; 160.923; 89.7145; 70.589
