% %  Exp3, Try1: sc black foot from soils surface 2cm down then forward (in x direction) 15cm then 10cm up
% Created on:05.04.2011 - 11:50
% Control Thread cycle time: 40 msec
% log cycle time: 40 msec
% Joint angles in [rad], force in [N], and torque in [Nm]

% msec; Joint0; Joint1; Joint2; Joint3; Joint4; Joint5; Joint6; Fx; Fy; Fz; Tx; Ty; Tz; FTStatus; RTDSeq; FTSeq; Marker; currentPointID; X; Y; Z; Rx; Ry; Rz
25890; -0.0372275; 0.0183768; 0.634967; 1.69698; 1.65537; 0.985959; 1.40237; -0.199586; 0.035579; 0.467630; -0.007377; 0.001517; 0.003967; 0; 1; 62116927; 0; 7; -230.798; -325.866; 589.305; 54.3964; 89.88; -35.1731
25952; -0.0365642; 0.0188296; 0.635731; 1.69647; 1.65536; 0.984827; 1.40233; -0.174400; 0.054944; 0.490221; -0.007798; 0.002365; 0.003830; 0; 1; 62117221; 0; 7; -230.673; -326.198; 589.367; 51.6359; 89.876; -37.9161
25983; -0.0360483; 0.0195139; 0.6367; 1.69573; 1.65536; 0.983142; 1.40216; -0.178564; 0.033082; 0.460083; -0.007188; 0.002147; 0.003832; 0; 1; 62117513; 0; 7; -230.697; -326.544; 589.446; 46.3781; 89.8743; -43.1844
26015; -0.0347797; 0.0200245; 0.637272; 1.69526; 1.65535; 0.981975; 1.40183; -0.182815; 0.040367; 0.490469; -0.007313; 0.002077; 0.003833; 0; 1; 62117801; 0; 7; -230.457; -326.971; 589.476; 40.7706; 89.8785; -48.7526
26077; -0.0331425; 0.0208667; 0.638503; 1.69439; 1.65532; 0.979676; 1.4015; -0.195331; 0.047755; 0.467524; -0.007671; 0.001472; 0.003834; 0; 1; 62118088; 0; 7; -230.181; -327.636; 589.551; 33.6477; 89.8802; -55.8415
26108; -0.0331425; 0.0208667; 0.638503; 1.69439; 1.65532; 0.979676; 1.4015; -0.174394; 0.035453; 0.475191; -0.007376; 0.002227; 0.003962; 0; 1; 62118383; 0; 7; -230.181; -327.636; 589.551; 33.6477; 89.8802; -55.8415
26140; -0.0322213; 0.0214932; 0.639341; 1.69384; 1.65524; 0.977957; 1.40138; -0.161763; 0.062162; 0.497672; -0.008148; 0.002473; 0.003827; 0; 1; 62118669; 0; 7; -230.094; -328.043; 589.562; 33.9522; 89.8803; -55.5329
26171; -0.030879; 0.0219827; 0.639638; 1.69345; 1.65516; 0.976791; 1.40133; -0.186963; 0.033152; 0.460197; -0.006968; 0.001866; 0.003835; 0; 1; 62118960; 0; 7; -229.907; -328.423; 589.554; 35.9092; 89.8787; -53.5475
26218; -0.0300736; 0.0226039; 0.640049; 1.69299; 1.65503; 0.975556; 1.40131; -0.174383; 0.069591; 0.490088; -0.008062; 0.002372; 0.003830; 0; 1; 62119248; 0; 7; -229.91; -328.705; 589.54; 39.2175; 89.8743; -50.2386
26265; -0.0283154; 0.0239094; 0.640828; 1.69211; 1.65489; 0.973296; 1.4013; -0.174402; 0.035501; 0.467659; -0.007157; 0.002351; 0.003963; 0; 1; 62119537; 0; 7; -229.863; -329.292; 589.499; 46.8044; 89.8522; -42.6336
26296; -0.0277311; 0.0245147; 0.641129; 1.69175; 1.65478; 0.972135; 1.40128; -0.161840; 0.057292; 0.497683; -0.007987; 0.002850; 0.003959; 0; 1; 62119821; 0; 7; -229.953; -329.498; 589.449; 51.075; 89.8442; -38.3772
26327; -0.0277311; 0.0245147; 0.641129; 1.69175; 1.65478; 0.972135; 1.40128; -0.157665; 0.020754; 0.498302; -0.006666; 0.002775; 0.003961; 0; 1; 62120117; 0; 7; -229.953; -329.498; 589.449; 51.075; 89.8442; -38.3772
26390; -0.0270468; 0.0253833; 0.641219; 1.69113; 1.65436; 0.970519; 1.40124; -0.182759; 0.084242; 0.489883; -0.008546; 0.002102; 0.003831; 0; 1; 62120404; 0; 7; -230.235; -329.683; 589.383; 56.1675; 89.8479; -33.3287
26421; -0.0262308; 0.026294; 0.641325; 1.69028; 1.65429; 0.968885; 1.40116; -0.174377; 0.050100; 0.475057; -0.007640; 0.002234; 0.003962; 0; 1; 62120691; 0; 7; -230.5; -329.905; 589.439; 54.1711; 89.8379; -35.3647
26452; -0.025636; 0.0269783; 0.641626; 1.68977; 1.6542; 0.967747; 1.40105; -0.186980; 0.047690; 0.482714; -0.007667; 0.001879; 0.003833; 0; 1; 62120977; 0; 7; -230.612; -330.116; 589.437; 54.2976; 89.8313; -35.2509
26515; -0.0252517; 0.0276837; 0.642078; 1.68929; 1.65376; 0.966541; 1.40086; -0.216312; 0.040554; 0.452414; -0.007542; 0.000834; 0.003838; 0; 1; 62121265; 0; 7; -230.751; -330.31; 589.363; 57.2544; 89.8452; -32.3113
26530; -0.024799; 0.0286312; 0.643439; 1.68877; 1.65352; 0.964805; 1.40049; -0.241479; 0.055279; 0.452252; -0.008026; 0.000006; 0.003842; 0; 1; 62121550; 0; 7; -230.732; -330.723; 589.275; 59.7486; 89.8483; -29.8097
26577; -0.0242515; 0.0292735; 0.64487; 1.68855; 1.65342; 0.963615; 1.40019; -0.220128; 0.057729; 0.399085; -0.008011; -0.001269; 0.003969; 0; 1; 62121839; 0; 7; -230.47; -331.168; 589.179; 62.6232; 89.846; -26.8884
26624; -0.0236778; 0.0298841; 0.64609; 1.68821; 1.65335; 0.962511; 1.4; -0.211209; 0.028562; 0.338926; -0.007059; -0.004188; 0.003967; 0; 1; 62122126; 0; 7; -230.25; -331.575; 589.14; 63.4763; 89.8406; -25.9946
26687; -0.0222249; 0.0313475; 0.647587; 1.6871; 1.65302; 0.959648; 1.39958; -0.261183; 0.058276; 0.232343; -0.007613; -0.007128; 0.003976; 0; 1; 62122412; 0; 7; -230.211; -332.256; 589.113; 63.5357; 89.8438; -25.9264
26702; -0.0222249; 0.0313475; 0.647587; 1.6871; 1.65302; 0.959648; 1.39958; -0.240121; 0.055516; 0.155105; -0.010080; -0.005714; 0.003831; 0; 1; 62122698; 0; 7; -230.211; -332.256; 589.113; 63.5357; 89.8438; -25.9264
26749; -0.0215511; 0.0319581; 0.647858; 1.68637; 1.65273; 0.958499; 1.39912; -0.240121; 0.055516; 0.155105; -0.010080; -0.005714; 0.003831; 0; 1; 62122698; 0; 7; -230.289; -332.482; 589.179; 55.958; 89.8738; -33.5133
26780; -0.0208036; 0.0325582; 0.647994; 1.68563; 1.65248; 0.957321; 1.39888; -0.219351; 0.106688; 0.093058; -0.011899; -0.002261; 0.003826; 0; 1; 62122998; 0; 7; -230.39; -332.696; 589.251; 48.5196; 89.8893; -40.9665
26827; -0.020114; 0.0333215; 0.64841; 1.68472; 1.65233; 0.955619; 1.39878; -0.194503; 0.076895; 0.076590; -0.014233; 0.001131; 0.003812; 0; 1; 62123286; 0; 7; -230.561; -332.962; 589.353; 42.1209; 89.8899; -47.3977
26858; -0.0192454; 0.0338058; 0.648742; 1.68435; 1.65211; 0.954521; 1.39868; -0.223308; 0.104133; -0.068019; -0.014826; -0.001814; 0.003685; 0; 1; 62123574; 0; 7; -230.496; -333.241; 589.324; 43.6352; 89.8968; -45.8752
26890; -0.0186295; 0.0343533; 0.649093; 1.68418; 1.65183; 0.95336; 1.39858; -0.189948; 0.026773; -0.149217; -0.008519; 0.000600; 0.003831; 0; 1; 62123860; 0; 7; -230.528; -333.462; 589.198; 54.1004; 89.9015; -35.4182
26952; -0.0181084; 0.0351113; 0.650033; 1.6836; 1.65169; 0.95176; 1.39845; -0.243848; 0.064110; -0.285503; -0.007673; -0.004082; 0.003846; 0; 1; 62124148; 0; 7; -230.549; -333.798; 589.186; 55.6791; 89.8985; -33.8457
26983; -0.0173135; 0.0359167; 0.650916; 1.68302; 1.65146; 0.950133; 1.39834; -0.280452; 0.042495; -0.521305; -0.008876; -0.010748; 0.003844; 0; 1; 62124434; 0; 8; -230.513; -334.184; 589.154; 59.1889; 89.8957; -30.3305
27030; -0.0167029; 0.0364694; 0.651519; 1.68254; 1.65135; 0.94908; 1.39829; -0.300760; 0.060215; -0.749234; -0.008504; -0.013182; 0.003587; 0; 1; 62124726; 0; 8; -230.461; -334.465; 589.171; 58.7048; 89.8922; -30.8042
27061; -0.0162133; 0.0369695; 0.651906; 1.68214; 1.65129; 0.948357; 1.39824; -0.337808; 0.048443; -0.977605; -0.009366; -0.016929; 0.003721; 0; 1; 62125021; 0; 8; -230.448; -334.669; 589.182; 57.9935; 89.8853; -31.506
27093; -0.0155553; 0.0374643; 0.652287; 1.68173; 1.65121; 0.9476; 1.39819; -0.378887; 0.092454; -1.153833; -0.013064; -0.021843; 0.003715; 0; 1; 62125309; 0; 8; -230.386; -334.91; 589.196; 57.1587; 89.8797; -32.324
27140; -0.0152342; 0.0380486; 0.652594; 1.68145; 1.65112; 0.946507; 1.39809; -0.361922; 0.078200; -1.343846; -0.012183; -0.020430; 0.003716; 0; 1; 62125596; 0; 8; -230.538; -335.056; 589.13; 61.5549; 89.8719; -27.9531
27171; -0.0144867; 0.0383908; 0.652789; 1.68104; 1.65103; 0.94575; 1.39804; -0.304120; 0.049559; -1.418479; -0.006825; -0.011570; 0.003730; 0; 1; 62125881; 0; 8; -230.462; -335.278; 589.171; 59.3619; 89.8749; -30.1346
27233; -0.0135444; 0.0388383; 0.653186; 1.68045; 1.65067; 0.944231; 1.39791; -0.386690; 0.078855; -1.610128; -0.012024; -0.021041; 0.003723; 0; 1; 62126177; 0; 8; -230.414; -335.593; 589.203; 58.2236; 89.8981; -31.2798
27249; -0.0135444; 0.0388383; 0.653186; 1.68045; 1.65067; 0.944231; 1.39791; -0.381859; 0.091433; -1.807892; -0.012145; -0.022758; 0.003591; 0; 1; 62126467; 0; 8; -230.414; -335.593; 589.203; 58.2236; 89.8981; -31.2798
27296; -0.0129338; 0.0390962; 0.653246; 1.6799; 1.65057; 0.943127; 1.39785; -0.389974; 0.173330; -1.919046; -0.022619; -0.022277; 0.003690; 0; 1; 62126758; 0; 8; -230.468; -335.757; 589.304; 50.4996; 89.9104; -39.0277
27343; -0.0122337; 0.0394436; 0.653568; 1.67956; 1.65053; 0.942051; 1.39782; -0.406511; 0.173771; -2.109349; -0.022663; -0.022346; 0.003694; 0; 1; 62127043; 0; 8; -230.42; -335.995; 589.323; 50.5875; 89.9093; -38.9421
27374; -0.0114967; 0.0396595; 0.65403; 1.67917; 1.6505; 0.941266; 1.39782; -0.513960; 0.213629; -2.329501; -0.023792; -0.034857; 0.003839; 0; 1; 62127331; 0; 8; -230.227; -336.273; 589.398; 45.3479; 89.9105; -44.1577
27436; -0.010965; 0.0399121; 0.654572; 1.67893; 1.65046; 0.940566; 1.39782; -0.646188; 0.228444; -2.489825; -0.028504; -0.051466; 0.003839; 0; 1; 62127618; 0; 8; -230.066; -336.519; 589.41; 45.9963; 89.9083; -43.4873
27452; -0.0105123; 0.0403017; 0.655481; 1.67841; 1.65037; 0.939496; 1.39782; -0.836819; 0.263699; -2.755329; -0.030586; -0.071330; 0.003729; 0; 1; 62127910; 0; 8; -229.919; -336.831; 589.488; 41.2786; 89.9077; -48.1873
27515; -0.00992802; 0.0407544; 0.656229; 1.67783; 1.65021; 0.938318; 1.39782; -0.910954; 0.302901; -3.030829; -0.035906; -0.079511; 0.003458; 0; 1; 62128198; 0; 8; -229.819; -337.139; 589.555; 37.1872; 89.9096; -52.2684
27561; -0.00951216; 0.0411176; 0.656606; 1.67732; 1.65008; 0.937504; 1.39782; -0.914336; 0.349554; -3.336485; -0.038944; -0.081223; 0.003582; 0; 1; 62128486; 0; 8; -229.811; -337.326; 589.627; 31.9297; 89.9098; -57.5262
27577; -0.00951216; 0.0411176; 0.656606; 1.67732; 1.65008; 0.937504; 1.39782; -0.876670; 0.390602; -3.583162; -0.044883; -0.075665; 0.003823; 0; 1; 62128775; 0; 8; -229.811; -337.326; 589.627; 31.9297; 89.9098; -57.5262
27655; -0.00827511; 0.0425231; 0.656787; 1.67638; 1.64985; 0.935261; 1.3978; -0.615305; 0.300209; -3.566849; -0.036485; -0.046875; 0.003683; 0; 1; 62129065; 0; 8; -230.15; -337.666; 589.568; 44.2378; 89.891; -45.263
27686; -0.00753287; 0.0430127; 0.656812; 1.67624; 1.64973; 0.934459; 1.39778; -0.267110; 0.274277; -3.325616; -0.033623; -0.008012; 0.003909; 0; 1; 62129354; 0; 8; -230.171; -337.845; 589.47; 52.807; 89.8838; -36.6944
27702; -0.00753287; 0.0430127; 0.656812; 1.67624; 1.64973; 0.934459; 1.39778; -0.134915; 0.076093; -3.241565; -0.012229; 0.007089; 0.003830; 0; 1; 62129640; 0; 8; -230.171; -337.845; 589.47; 52.807; 89.8838; -36.6944
27765; -0.00698015; 0.0434706; 0.656872; 1.67619; 1.64955; 0.933713; 1.39777; -0.027830; -0.194424; -3.039443; 0.017334; 0.018210; 0.003780; 0; 1; 62129930; 0; 8; -230.22; -337.986; 589.339; 62.6148; 89.8764; -26.8922
27796; -0.00649585; 0.0441023; 0.657209; 1.67578; 1.6494; 0.932632; 1.39774; -0.023253; -0.157665; -3.261314; 0.014861; 0.018808; 0.003773; 0; 1; 62130224; 0; 8; -230.321; -338.178; 589.3; 65.583; 89.8677; -23.9374
27827; -0.00594313; 0.0444919; 0.657811; 1.67543; 1.64935; 0.931903; 1.39773; -0.325003; 0.068744; -3.962239; -0.010543; -0.012113; 0.004130; 0; 1; 62130516; 0; 8; -230.179; -338.443; 589.321; 64.7772; 89.8625; -24.7183
27858; -0.00573783; 0.0448919; 0.658595; 1.6752; 1.64931; 0.931129; 1.39771; -0.713872; 0.187517; -4.579099; -0.020524; -0.055607; 0.003758; 0; 1; 62130801; 0; 8; -230.099; -338.665; 589.302; 66.0503; 89.8534; -23.4322
27905; -0.00540093; 0.0452815; 0.659393; 1.67478; 1.64926; 0.930355; 1.39768; -1.103186; 0.276510; -5.028840; -0.031039; -0.098452; 0.003777; 0; 1; 62131089; 0; 8; -229.974; -338.923; 589.355; 63.6632; 89.8505; -25.7983
27936; -0.00513246; 0.0458553; 0.660568; 1.67444; 1.64921; 0.929257; 1.39759; -1.367682; 0.283391; -5.436434; -0.030211; -0.131035; 0.003288; 0; 1; 62131377; 0; 8; -229.848; -339.246; 589.327; 64.8159; 89.8402; -24.6251
27983; -0.00481135; 0.0462974; 0.66107; 1.67427; 1.6491; 0.928472; 1.39717; -1.218328; 0.167817; -5.798376; -0.018266; -0.111361; 0.003312; 0; 1; 62131667; 0; 8; -229.834; -339.432; 589.26; 64.9535; 89.8516; -24.4841
28046; -0.00453762; 0.0467554; 0.661427; 1.67398; 1.6489; 0.927715; 1.39675; -1.010653; 0.124420; -6.048879; -0.011577; -0.086983; 0.003310; 0; 1; 62131956; 0; 8; -229.964; -339.712; 589.228; 61.8099; 89.8822; -27.6434
28077; -0.00410071; 0.0471871; 0.661547; 1.67358; 1.6487; 0.926952; 1.39654; -0.711530; 0.229236; -6.133449; -0.023717; -0.053054; 0.003890; 0; 1; 62132245; 0; 8; -229.964; -339.712; 589.228; 61.8099; 89.8822; -27.6434
28108; -0.00350587; 0.0477608; 0.661567; 1.67299; 1.64856; 0.925848; 1.39647; -0.520476; 0.368368; -6.202892; -0.038309; -0.029822; 0.004346; 0; 1; 62132529; 0; 8; -230.127; -339.864; 589.265; 59.7628; 89.8828; -29.7174
28140; -0.00259518; 0.0481504; 0.661577; 1.67265; 1.64848; 0.925045; 1.39643; -0.594357; 0.340228; -6.566608; -0.036770; -0.040010; 0.004360; 0; 1; 62132817; 0; 8; -230.075; -340.083; 589.27; 59.9626; 89.8811; -29.5101
28218; -0.00112125; 0.0491032; 0.661628; 1.67204; 1.64823; 0.923133; 1.39631; -0.585795; 0.162767; -6.869655; -0.016120; -0.040162; 0.004165; 0; 1; 62133104; 0; 8; -230.173; -340.446; 589.191; 66.0539; 89.875; -23.4383
28233; -0.00112125; 0.0491032; 0.661628; 1.67204; 1.64823; 0.923133; 1.39631; -0.460958; 0.287839; -7.036842; -0.029594; -0.024772; 0.004634; 0; 1; 62133391; 0; 8; -230.173; -340.446; 589.191; 66.0539; 89.875; -23.4383
28280; -0.00053167; 0.0495454; 0.661808; 1.67162; 1.64816; 0.922331; 1.3963; -0.191138; 0.419110; -6.977432; -0.043800; 0.006384; 0.005079; 0; 1; 62133677; 0; 8; -230.19; -340.629; 589.218; 64.9537; 89.8699; -24.5398
28311; -0.000226355; 0.0499244; 0.662215; 1.67129; 1.64812; 0.921585; 1.39627; -0.223692; 0.549973; -7.256928; -0.057030; 0.003515; 0.005042; 0; 1; 62133963; 0; 8; -230.196; -340.793; 589.235; 64.1998; 89.8652; -25.2953
28358; 0.000121073; 0.0505403; 0.663159; 1.67065; 1.64804; 0.920003; 1.39546; -0.223692; 0.549973; -7.256928; -0.057030; 0.003515; 0.005042; 0; 1; 62133963; 0; 8; -230.226; -341.09; 589.294; 50.5733; 89.8984; -38.9376
28405; 0.000173714; 0.0508456; 0.663541; 1.67019; 1.648; 0.919206; 1.39534; -0.169255; 0.514161; -7.514329; -0.052904; 0.008992; 0.004655; 0; 1; 62134253; 0; 8; -230.318; -341.193; 589.373; 42.8452; 89.9019; -46.6863
28452; 0.000242147; 0.051272; 0.664083; 1.66958; 1.64791; 0.918142; 1.39509; -0.010728; 0.677524; -7.614679; -0.070295; 0.024795; 0.004840; 0; 1; 62134544; 0; 8; -230.436; -341.337; 589.47; 29.8873; 89.9076; -59.6697
28483; 0.000642216; 0.0516352; 0.664309; 1.66912; 1.6478; 0.917356; 1.39462; 0.225906; 0.924061; -7.255353; -0.096233; 0.050710; 0.004853; 0; 1; 62134837; 0; 8; -230.477; -341.487; 589.528; 9.94067; 89.9145; -79.6247
28499; 0.000642216; 0.0516352; 0.664309; 1.66912; 1.6478; 0.917356; 1.39462; 0.313846; 1.046965; -7.344738; -0.107741; 0.058039; 0.004803; 0; 1; 62135126; 0; 8; -230.477; -341.487; 589.528; 9.94067; 89.9145; -79.6247
28546; 0.000926475; 0.0520826; 0.66456; 1.66876; 1.64754; 0.916577; 1.39445; 0.442530; 1.000908; -7.442767; -0.102591; 0.072882; 0.004673; 0; 1; 62135412; 0; 8; -230.564; -341.614; 589.505; 4.07533; 89.9217; -85.502
28577; 0.00148447; 0.0528196; 0.665103; 1.66833; 1.64732; 0.915461; 1.39441; 0.239296; 0.754624; -7.985098; -0.076474; 0.051490; 0.004657; 0; 1; 62135700; 0; 8; -230.602; -341.868; 589.444; 14.0851; 89.9237; -75.4912
28640; 0.00233198; 0.0538145; 0.665695; 1.66768; 1.64717; 0.91405; 1.39436; 0.210878; 0.709918; -8.508203; -0.072092; 0.049068; 0.004942; 0; 1; 62135994; 0; 8; -230.66; -342.204; 589.41; 26.0126; 89.9131; -63.5608
28671; 0.00283207; 0.0543146; 0.666007; 1.6673; 1.64705; 0.913247; 1.39435; 0.136752; 0.696841; -8.993683; -0.069743; 0.042037; 0.004963; 0; 1; 62136295; 0; 8; -230.675; -342.394; 589.404; 29.6989; 89.9088; -59.8732
28718; 0.00343743; 0.0547252; 0.666192; 1.66708; 1.64686; 0.91249; 1.39434; -0.164959; 0.716088; -9.600166; -0.071676; 0.006752; 0.004735; 0; 1; 62136581; 0; 8; -230.656; -342.578; 589.345; 35.9404; 89.912; -53.6279
28765; 0.00413229; 0.0552516; 0.66682; 1.66676; 1.64659; 0.911375; 1.39434; -0.372268; 0.587837; -10.132860; -0.058206; -0.013910; 0.004811; 0; 1; 62136877; 0; 8; -230.55; -342.88; 589.286; 43.3555; 89.9158; -46.1985
28780; 0.00413229; 0.0552516; 0.66682; 1.66676; 1.64659; 0.911375; 1.39434; -1.031953; 0.468737; -10.522931; -0.043098; -0.086520; 0.003766; 0; 1; 62137163; 0; 8; -230.55; -342.88; 589.286; 43.3555; 89.9158; -46.1985
28843; 0.00570098; 0.055957; 0.667619; 1.66617; 1.6461; 0.90977; 1.39434; -1.579360; 0.457063; -10.943753; -0.043399; -0.145842; 0.003050; 0; 1; 62137448; 0; 8; -230.227; -343.425; 589.247; 49.5272; 89.9283; -39.979
28874; 0.00633267; 0.0563044; 0.668; 1.66593; 1.64606; 0.909019; 1.39434; -2.072765; 0.380462; -11.437626; -0.035481; -0.199720; 0.002353; 0; 1; 62137736; 0; 8; -230.115; -343.658; 589.237; 52.8948; 89.9217; -36.596
28905; 0.00712228; 0.0566782; 0.668342; 1.6656; 1.64604; 0.908285; 1.39434; -2.420667; 0.518028; -11.965211; -0.048505; -0.235680; 0.002231; 0; 1; 62138025; 0; 8; -229.972; -343.92; 589.26; 52.6554; 89.9146; -36.8125
28968; 0.00768553; 0.057094; 0.668598; 1.66532; 1.64602; 0.907511; 1.39434; -2.734926; 0.650607; -12.645945; -0.063163; -0.269126; 0.002229; 0; 1; 62138316; 0; 8; -229.953; -344.111; 589.247; 55.6222; 89.9046; -33.8428
28999; 0.00848567; 0.0577099; 0.668723; 1.66519; 1.64601; 0.906463; 1.39434; -2.875329; 0.512733; -13.300262; -0.048296; -0.284415; 0.002168; 0; 1; 62138603; 0; 8; -229.994; -344.327; 589.12; 66.2797; 89.8822; -23.1916
29030; 0.00848567; 0.0577099; 0.668723; 1.66519; 1.64601; 0.906463; 1.39434; -2.725463; 0.388564; -13.903670; -0.031465; -0.266473; 0.002869; 0; 1; 62138893; 0; 8; -229.994; -344.327; 589.12; 66.2797; 89.8822; -23.1916
29077; 0.0104176; 0.0585943; 0.668889; 1.6642; 1.64589; 0.904568; 1.39434; -2.453930; 0.728084; -14.485975; -0.068832; -0.236344; 0.003503; 0; 1; 62139180; 0; 8; -229.887; -344.828; 589.221; 61.8728; 89.8757; -27.5862
29108; 0.0107545; 0.0588522; 0.669371; 1.66383; 1.64577; 0.903823; 1.39434; -2.195348; 0.949383; -14.940860; -0.093520; -0.207488; 0.004049; 0; 1; 62139472; 0; 8; -229.818; -345.016; 589.273; 59.6849; 89.88; -29.769
29140; 0.0107545; 0.0588522; 0.669371; 1.66383; 1.64577; 0.903823; 1.39434; -2.530277; 1.185613; -15.557340; -0.118566; -0.242436; 0.003358; 0; 1; 62139760; 0; 8; -229.818; -345.016; 589.273; 59.6849; 89.88; -29.769
29202; 0.0110229; 0.0591312; 0.67029; 1.66321; 1.64545; 0.902736; 1.39434; -2.715589; 1.363094; -16.035433; -0.137677; -0.264814; 0.003057; 0; 1; 62140044; 0; 8; -229.692; -345.285; 589.388; 52.9645; 89.8993; -36.4816
29233; 0.0111861; 0.059405; 0.670823; 1.66255; 1.64527; 0.90162; 1.39434; -2.158733; 1.669459; -16.116060; -0.169788; -0.201278; 0.003144; 0; 1; 62140332; 0; 8; -229.744; -345.449; 589.528; 42.1277; 89.91; -47.3415
29265; 0.0114493; 0.0596629; 0.671254; 1.66221; 1.64507; 0.900818; 1.39434; -2.012382; 1.730249; -16.576145; -0.174438; -0.186286; 0.003244; 0; 1; 62140620; 0; 8; -229.724; -345.609; 589.555; 39.7783; 89.9174; -49.6956
29311; 0.0117547; 0.0599682; 0.671631; 1.66186; 1.64493; 0.900089; 1.39434; -2.032259; 1.680784; -17.159929; -0.169688; -0.188568; 0.003265; 0; 1; 62140905; 0; 8; -229.711; -345.766; 589.583; 38.1393; 89.9194; -51.3362
29358; 0.0125074; 0.0607052; 0.672148; 1.66135; 1.64479; 0.898552; 1.39434; -1.675088; 1.636201; -17.390654; -0.166510; -0.148467; 0.004019; 0; 1; 62141192; 0; 8; -229.764; -346.062; 589.552; 46.1498; 89.9108; -43.3397
29390; 0.0129391; 0.0611368; 0.67246; 1.66089; 1.64477; 0.897778; 1.39434; -1.566634; 1.574239; -17.829679; -0.158126; -0.136490; 0.004563; 0; 1; 62141485; 0; 8; -229.781; -346.237; 589.604; 43.9965; 89.9023; -45.4949
29421; 0.0129391; 0.0611368; 0.67246; 1.66089; 1.64477; 0.897778; 1.39434; -1.723131; 1.653350; -18.508974; -0.165938; -0.153684; 0.004826; 0; 1; 62141779; 0; 8; -229.781; -346.237; 589.604; 43.9965; 89.9023; -45.4949
29483; 0.0139971; 0.062495; 0.673343; 1.66011; 1.6445; 0.895912; 1.39433; -1.676942; 1.541168; -19.097862; -0.153365; -0.147618; 0.005392; 0; 1; 62142067; 0; 8; -229.845; -346.688; 589.509; 55.195; 89.8773; -34.2901
29515; 0.0142972; 0.0630056; 0.67364; 1.65984; 1.64427; 0.895206; 1.39433; -1.419472; 1.299697; -19.363266; -0.127953; -0.120301; 0.005310; 0; 1; 62142355; 0; 8; -229.911; -346.827; 589.446; 60.0156; 89.8735; -29.4739
29546; 0.0148183; 0.0635478; 0.673906; 1.65954; 1.6442; 0.894466; 1.39433; -1.269906; 1.054208; -19.672287; -0.100195; -0.105019; 0.005383; 0; 1; 62142642; 0; 8; -229.932; -347.011; 589.408; 62.7429; 89.8596; -26.7434
29593; 0.0148183; 0.0635478; 0.673906; 1.65954; 1.6442; 0.894466; 1.39433; -1.048885; 1.186096; -19.993576; -0.116475; -0.081773; 0.005826; 0; 1; 62142929; 0; 8; -229.932; -347.011; 589.408; 62.7429; 89.8596; -26.7434
29624; 0.01515; 0.0641058; 0.674172; 1.65909; 1.64414; 0.893385; 1.39433; -1.048885; 1.186096; -19.993576; -0.116475; -0.081773; 0.005826; 0; 1; 62142929; 0; 8; -230.087; -347.155; 589.414; 63.2747; 89.8492; -26.239
29686; 0.0165081; 0.0649743; 0.674353; 1.65829; 1.64409; 0.891558; 1.39433; -0.795016; 1.192821; -20.224430; -0.116649; -0.055580; 0.006188; 0; 1; 62143213; 0; 8; -230.146; -347.524; 589.456; 62.6952; 89.8343; -26.8347
29702; 0.0165081; 0.0649743; 0.674353; 1.65829; 1.64409; 0.891558; 1.39433; -0.399888; 1.309352; -20.302258; -0.129518; -0.014180; 0.006223; 0; 1; 62143501; 0; 8; -230.146; -347.524; 589.456; 62.6952; 89.8343; -26.8347
29765; 0.0175662; 0.0657692; 0.674855; 1.65746; 1.64398; 0.890027; 1.39432; -0.232551; 1.641376; -20.387243; -0.164222; 0.001757; 0.006087; 0; 1; 62143789; 0; 8; -230.126; -347.893; 589.537; 60.0508; 89.8253; -29.4772
29796; 0.0175662; 0.0657692; 0.674855; 1.65746; 1.64398; 0.890027; 1.39432; -0.509249; 1.930802; -21.151249; -0.193938; -0.025731; 0.006297; 0; 1; 62144073; 0; 8; -230.126; -347.893; 589.537; 60.0508; 89.8253; -29.4772
29827; 0.0180821; 0.0663588; 0.675121; 1.65683; 1.64385; 0.888917; 1.3943; -0.491372; 2.144098; -21.739199; -0.215044; -0.022534; 0.006362; 0; 1; 62144362; 0; 8; -230.236; -348.082; 589.592; 58.3052; 89.822; -31.241
29874; 0.0191349; 0.0671115; 0.675618; 1.65611; 1.64359; 0.887454; 1.39428; -0.560468; 2.350525; -22.379356; -0.236034; -0.029572; 0.006043; 0; 1; 62144649; 0; 8; -230.188; -348.446; 589.624; 58.0283; 89.8206; -31.5114
29921; 0.0195244; 0.0675327; 0.676085; 1.65584; 1.64354; 0.88672; 1.39425; -0.588368; 2.392919; -23.050741; -0.240314; -0.032146; 0.005906; 0; 1; 62144936; 0; 8; -230.146; -348.641; 589.607; 59.0749; 89.8123; -30.4574
29952; 0.0195244; 0.0675327; 0.676085; 1.65584; 1.64354; 0.88672; 1.39425; -0.807258; 2.320999; -23.943027; -0.231538; -0.055419; 0.006233; 0; 1; 62145231; 0; 8; -230.146; -348.641; 589.607; 59.0749; 89.8123; -30.4574
29983; 0.0199561; 0.0684539; 0.676889; 1.65543; 1.64349; 0.885559; 1.39414; -0.935138; 2.157198; -24.770678; -0.211971; -0.068779; 0.006716; 0; 1; 62145518; 0; 8; -230.196; -348.923; 589.522; 62.0512; 89.7876; -27.4765
